id;id_embedded;url;name;season;number;type;airdate;airtime;airstamp;runtime;rating_average;medium;original;_links_self;_links_show;summary
2442735;63719;https://www.tvmaze.com/episodes/2442735/du-bu-xiao-yao-1x269-episode-269;Episode 269;1;269.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;12.0;;;;https://api.tvmaze.com/episodes/2442735;https://api.tvmaze.com/shows/63719;
2457882;63823;https://www.tvmaze.com/episodes/2457882/stupid-wife-s01-special-especial-de-natal-episodio-2;Especial de Natal - Episódio 2;1;;significant_special;2022-12-15;;2022-12-15T12:00:00+00:00;30.0;;;;https://api.tvmaze.com/episodes/2457882;https://api.tvmaze.com/shows/63823;<p>While Valentina tries to control her frustration after falling out with her mother, the others prepare to celebrate Christmas.</p>
2451856;63940;https://www.tvmaze.com/episodes/2451856/wangu-shenhua-1x39-episode-39;Episode 39;1;39.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;10.0;;;;https://api.tvmaze.com/episodes/2451856;https://api.tvmaze.com/shows/63940;
2397088;64220;https://www.tvmaze.com/episodes/2397088/unlock-the-boss-1x04-episode-4;Episode 4;1;4.0;regular;2022-12-15;21:00;2022-12-15T12:00:00+00:00;65.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1087796.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1087796.jpg;https://api.tvmaze.com/episodes/2397088;https://api.tvmaze.com/shows/64220;"<p>In Seong and Se Yeon now shares the secret about Seon Ju trapped in a smartphone. The closer they get to the truth, the bigger the suspicion against him grows. Bumyoung's executive director, Mi Ran's advice, ""Don't trust Kim Seon Ju too much"" keeps bothering In Seong, and he ends up checking out the place where Seon Ju went missing. There, he encounters a mysterious man</p>"
2440637;64279;https://www.tvmaze.com/episodes/2440637/catch-me-baby-1x12-episode-12;Episode 12;1;12.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;53.0;;;;https://api.tvmaze.com/episodes/2440637;https://api.tvmaze.com/shows/64279;
2443164;65504;https://www.tvmaze.com/episodes/2443164/harry-meghan-1x04-episode-4;Episode 4;1;4.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;60.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1087792.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1087792.jpg;https://api.tvmaze.com/episodes/2443164;https://api.tvmaze.com/shows/65504;<p>Harry and Meghan's wedding is a resounding success. But as their popularity grows, internal rifts and media coverage take a worrying toll.</p>
2443165;65504;https://www.tvmaze.com/episodes/2443165/harry-meghan-1x05-episode-5;Episode 5;1;5.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;52.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1087793.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1087793.jpg;https://api.tvmaze.com/episodes/2443165;https://api.tvmaze.com/shows/65504;<p>After private correspondences with their families are leaked, the couple makes a crucial decision — and ensuing online campaigns turn chilling.</p>
2443166;65504;https://www.tvmaze.com/episodes/2443166/harry-meghan-1x06-episode-6;Episode 6;1;6.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;40.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1087794.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1087794.jpg;https://api.tvmaze.com/episodes/2443166;https://api.tvmaze.com/shows/65504;<p>The couple arrives in California, where a friend takes them in. Amid painful losses and legal battles, Harry and Meghan begin to forge their path ahead.</p>
2485799;65554;https://www.tvmaze.com/episodes/2485799/the-first-immortal-of-the-seven-realms-1x88-no88;№88;1;88.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;10.0;;;;https://api.tvmaze.com/episodes/2485799;https://api.tvmaze.com/shows/65554;
2447327;65716;https://www.tvmaze.com/episodes/2447327/double-love-1x15-episode-15;Episode 15;1;15.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2447327;https://api.tvmaze.com/shows/65716;
2447328;65716;https://www.tvmaze.com/episodes/2447328/double-love-1x16-episode-16;Episode 16;1;16.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;40.0;;;;https://api.tvmaze.com/episodes/2447328;https://api.tvmaze.com/shows/65716;
2453144;65850;https://www.tvmaze.com/episodes/2453144/pan-wiedzma-s01-special-odcinek-specjalny;Odcinek specjalny;1;;significant_special;2022-12-15;;2022-12-15T12:00:00+00:00;4.0;;;;https://api.tvmaze.com/episodes/2453144;https://api.tvmaze.com/shows/65850;
2451164;65862;https://www.tvmaze.com/episodes/2451164/flukten-med-norges-gull-1x01-episode-1;Episode 1;1;1.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;40.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089674.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089674.jpg;https://api.tvmaze.com/episodes/2451164;https://api.tvmaze.com/shows/65862;<p>On 9 April 1940, German forces invade Norway. In a bank in Oslo there are 49 tons of gold that Nazi Germany will use to finance the war. In a secret operation, the gold is now taken out of Oslo with trucks.</p>
2451165;65862;https://www.tvmaze.com/episodes/2451165/flukten-med-norges-gull-1x02-episode-2;Episode 2;1;2.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;40.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089675.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089675.jpg;https://api.tvmaze.com/episodes/2451165;https://api.tvmaze.com/shows/65862;<p>The gold is temporarily held in a bank vault in Lillehammer. But the Germans are approaching and now trains, soldiers, policemen and bank employees are ready to take the gold further. The only problem is that the bank manager has forgotten the code.</p>
2451166;65862;https://www.tvmaze.com/episodes/2451166/flukten-med-norges-gull-1x03-episode-3;Episode 3;1;3.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;41.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089676.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089676.jpg;https://api.tvmaze.com/episodes/2451166;https://api.tvmaze.com/shows/65862;<p>At the same time as German bombers razed Åndalsnes and Molde to the ground, Haslund managed to get 33 tonnes of gold to safety on board two different British cruisers. Can they manage to get the last 17 tons of gold out of a Norway at war?</p>
2451169;65863;https://www.tvmaze.com/episodes/2451169/jul-med-camp-kulinaris-1x03-episode-3;Episode 3;1;3.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;59.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089727.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089727.jpg;https://api.tvmaze.com/episodes/2451169;https://api.tvmaze.com/shows/65863;
2451922;65894;https://www.tvmaze.com/episodes/2451922/song-of-the-moon-1x01-episode-1;Episode 1;1;1.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451922;https://api.tvmaze.com/shows/65894;
2451923;65894;https://www.tvmaze.com/episodes/2451923/song-of-the-moon-1x02-episode-2;Episode 2;1;2.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451923;https://api.tvmaze.com/shows/65894;
2451924;65894;https://www.tvmaze.com/episodes/2451924/song-of-the-moon-1x03-episode-3;Episode 3;1;3.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451924;https://api.tvmaze.com/shows/65894;
2451925;65894;https://www.tvmaze.com/episodes/2451925/song-of-the-moon-1x04-episode-4;Episode 4;1;4.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451925;https://api.tvmaze.com/shows/65894;
2451926;65894;https://www.tvmaze.com/episodes/2451926/song-of-the-moon-1x05-episode-5;Episode 5;1;5.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451926;https://api.tvmaze.com/shows/65894;
2451927;65894;https://www.tvmaze.com/episodes/2451927/song-of-the-moon-1x06-episode-6;Episode 6;1;6.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2451927;https://api.tvmaze.com/shows/65894;
2460905;66153;https://www.tvmaze.com/episodes/2460905/pla-air-force-1x07-episode-7;Episode 7;1;7.0;regular;2022-12-15;20:00;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2460905;https://api.tvmaze.com/shows/66153;
2460906;66153;https://www.tvmaze.com/episodes/2460906/pla-air-force-1x08-episode-8;Episode 8;1;8.0;regular;2022-12-15;20:00;2022-12-15T12:00:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2460906;https://api.tvmaze.com/shows/66153;
2484853;66819;https://www.tvmaze.com/episodes/2484853/kismetse-olur-askin-gucu-1x04-epizod-4;Эпизод 4;1;4.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;165.0;;;;https://api.tvmaze.com/episodes/2484853;https://api.tvmaze.com/shows/66819;
2514557;67776;https://www.tvmaze.com/episodes/2514557/mia-luang-1x02-episode-2;Episode 2;1;2.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2514557;https://api.tvmaze.com/shows/67776;
2519151;67907;https://www.tvmaze.com/episodes/2519151/wan-jie-zhizun-1x10-episode-10;Episode 10;1;10.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2519151;https://api.tvmaze.com/shows/67907;
2577831;68144;https://www.tvmaze.com/episodes/2577831/yan-zhis-love-story-1x20-episode-20;Episode 20;1;20.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;15.0;;;;https://api.tvmaze.com/episodes/2577831;https://api.tvmaze.com/shows/68144;
2543456;68639;https://www.tvmaze.com/episodes/2543456/never-too-small-2022-12-15-flagpole-house-tokyo;Flagpole House, Tokyo;2022;44.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2543456;https://api.tvmaze.com/shows/68639;
2550697;68784;https://www.tvmaze.com/episodes/2550697/jeans-zine-2022-12-15-2022-unseen-moments;2022 Unseen Moments;2022;14.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;20.0;;;;https://api.tvmaze.com/episodes/2550697;https://api.tvmaze.com/shows/68784;
2568634;69238;https://www.tvmaze.com/episodes/2568634/ja-chef-6x05-part-5;Part 5;6;5.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2568634;https://api.tvmaze.com/shows/69238;
2568635;69238;https://www.tvmaze.com/episodes/2568635/ja-chef-6x06-part-6;Part 6;6;6.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2568635;https://api.tvmaze.com/shows/69238;
2572525;69351;https://www.tvmaze.com/episodes/2572525/xhs-rock-the-world-1x26-ep26-unreleased-clips-no4;Ep.26 Unreleased Clips No.4;1;26.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2572525;https://api.tvmaze.com/shows/69351;
2604311;70093;https://www.tvmaze.com/episodes/2604311/campamento-desventura-1x07-not-as-easy-as-it-seems;Not As Easy As It Seems;1;7.0;regular;2022-12-15;;2022-12-15T12:00:00+00:00;21.0;;;;https://api.tvmaze.com/episodes/2604311;https://api.tvmaze.com/shows/70093;
2417129;64569;https://www.tvmaze.com/episodes/2417129/silent-1x10-episode-10;Episode 10;1;10.0;regular;2022-12-15;22:00;2022-12-15T13:00:00+00:00;54.0;;;;https://api.tvmaze.com/episodes/2417129;https://api.tvmaze.com/shows/64569;
2451136;65712;https://www.tvmaze.com/episodes/2451136/fragments-1x06-ligne-de-vie;Ligne de vie;1;6.0;regular;2022-12-15;;2022-12-15T16:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2451136;https://api.tvmaze.com/shows/65712;<p>When it comes to Céleste, Tomas takes one step forward, two steps back. Marlène musters all the courage she has and confronts Tomas. Hospitalized, Renaud must face a hard reality. Paul-André vents with François. Is Marlène jealous of Paul-André's and François' closeness? A strange surprise awaits Edouard at Daphné's show.</p>
2451137;65712;https://www.tvmaze.com/episodes/2451137/fragments-1x07-magie-rose;Magie rose;1;7.0;regular;2022-12-15;;2022-12-15T16:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2451137;https://api.tvmaze.com/shows/65712;<p>Édouard is confused by Daphné's revelation. Marlène can't stand lying anymore. Céleste feels that Tomas is still hiding something important from her. Renaud dives into his memories and thinks of Jacynthe, whom he loved. The delicate question of medical assistance in dying invites itself into the game. Everyone is on edge. The emotion is at its peak.</p>
2451138;65712;https://www.tvmaze.com/episodes/2451138/fragments-1x08-se-peindre-nu;Se peindre nu;1;8.0;regular;2022-12-15;;2022-12-15T16:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2451138;https://api.tvmaze.com/shows/65712;<p>Going from surprise to surprise, Édouard is blown away by what Marlène has confessed to him. The time has come for him, backed into a corner, to sink or swim. François feels betrayed and shocked by what he learns about his wife and Marlène. The mystery surrounding Tomas' hospitalization a few months ago is revealed. Everything comes to light, everything comes home to roost, everything hurts.</p>
2451139;65712;https://www.tvmaze.com/episodes/2451139/fragments-1x09-les-yeux-ouverts;Les yeux ouverts;1;9.0;regular;2022-12-15;;2022-12-15T16:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2451139;https://api.tvmaze.com/shows/65712;<p>Renaud enjoys his time in the country. Tomas, Céleste and Édouard arrive. Édouard is recovering from the confrontation with his father. Édouard and Tomas have to deal with their difficult relationship with their respective fathers. Tomas takes a giant step into the country. Céleste has to deal with his body, which she accepts, but which refuses to accept her. A new light is thrown on Marlene and Sylvie's meeting at the restaurant. Tomas gives his father a present. And Renaud makes an important decision.</p>
2451140;65712;https://www.tvmaze.com/episodes/2451140/fragments-1x10-le-temoin;Le témoin;1;10.0;regular;2022-12-15;;2022-12-15T16:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2451140;https://api.tvmaze.com/shows/65712;<p>Jacynthe's mother Simone's birthday party takes a bad turn. Simone is nervous about seeing her grandson, Tomas. François is not sure if he will go to his son's, Édouard, exhibition. Céleste is looking forward to the future with Tomas. Paul-André tells Tomas a big secret. Marlène and François get reacquainted. Life triumphs over death.</p>
2415997;5493;https://www.tvmaze.com/episodes/2415997/the-real-housewives-of-miami-5x05-destination-divorce;Destination: Divorce;5;5.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;43.0;;https://static.tvmaze.com/uploads/images/medium_landscape/444/1110331.jpg;https://static.tvmaze.com/uploads/images/original_untouched/444/1110331.jpg;https://api.tvmaze.com/episodes/2415997;https://api.tvmaze.com/shows/5493;<p>As the ladies head to Key West, they wonder what's wrong with Lisa.</p>
2449316;13818;https://www.tvmaze.com/episodes/2449316/first-wives-club-3x09-i-heard-it-through-the-grapevine;I Heard It Through the Grapevine;3;9.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;35.0;;https://static.tvmaze.com/uploads/images/medium_landscape/436/1091685.jpg;https://static.tvmaze.com/uploads/images/original_untouched/436/1091685.jpg;https://api.tvmaze.com/episodes/2449316;https://api.tvmaze.com/shows/13818;<p>Regina and Hazel's feud reaches its peak, David tries dating but realizes he isn't ready, and Gary has an epiphany while juggling new opportunities and demands at home.</p>
2449317;13818;https://www.tvmaze.com/episodes/2449317/first-wives-club-3x10-dancing-in-the-streets;Dancing in the Streets;3;10.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;35.0;;https://static.tvmaze.com/uploads/images/medium_landscape/436/1091686.jpg;https://static.tvmaze.com/uploads/images/original_untouched/436/1091686.jpg;https://api.tvmaze.com/episodes/2449317;https://api.tvmaze.com/shows/13818;<p>Hazel scrambles when Regina goes missing right before the Grammys, David takes a big step forward, and Bree and Gary turn a luxury purchase into a new family adventure.</p>
2395105;16753;https://www.tvmaze.com/episodes/2395105/wwe-main-event-11x50-main-event-533;Main Event 533;11;50.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2395105;https://api.tvmaze.com/shows/16753;
2449516;46668;https://www.tvmaze.com/episodes/2449516/tyler-perrys-ruthless-3x15-the-pencil-sharpener;The Pencil Sharpener;3;15.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;43.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089628.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089628.jpg;https://api.tvmaze.com/episodes/2449516;https://api.tvmaze.com/shows/46668;The Highest becomes suspicious of Dikahn and Ruth's relationship, Brian blames Andrew for leaving him defenseless, and River offers Zane a solution for Manny's unwelcomed advances.
2453170;47633;https://www.tvmaze.com/episodes/2453170/tyler-perrys-bruh-3x16-dancing-around;Dancing Around;3;16.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;23.0;;https://static.tvmaze.com/uploads/images/medium_landscape/436/1090751.jpg;https://static.tvmaze.com/uploads/images/original_untouched/436/1090751.jpg;https://api.tvmaze.com/episodes/2453170;https://api.tvmaze.com/shows/47633;<p>Regina fights for her relationship as cheating rumors swirl around Bill, Pam worries that Mike is facing a big setback, and Tom evades serious accusations about Bill's fidelity.</p>
2399223;54061;https://www.tvmaze.com/episodes/2399223/fleishman-is-in-trouble-1x06-this-is-my-enjoyment;This Is My Enjoyment;1;6.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;49.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1087763.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1087763.jpg;https://api.tvmaze.com/episodes/2399223;https://api.tvmaze.com/shows/54061;<p>Toby tries to move on. Karen Cooper's case comes to a head. Toby, Seth and Libby attend a reunion party. Libby reflects on her past.</p>
2435894;62370;https://www.tvmaze.com/episodes/2435894/hush-1x03-scream;Scream;1;3.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;35.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089347.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089347.jpg;https://api.tvmaze.com/episodes/2435894;https://api.tvmaze.com/shows/62370;<p>The penthouse gets more action when Syleena and Terrell introduce their masquerade parties, but not before Draya spots a guest that could jeopardize everything.</p>
2435884;63487;https://www.tvmaze.com/episodes/2435884/wicked-city-1x03-hitchhiker-for-the-damned;Hitchhiker for the Damned;1;3.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;36.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089353.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089353.jpg;https://api.tvmaze.com/episodes/2435884;https://api.tvmaze.com/shows/63487;"<p>Mona's return to the living is fraught with complications that affect her powers and her relationship with Angela; with Tabitha refusing to mentor her, Camille struggles to learn; Sherise and Taj experience a rift.</p>"
2454066;63761;https://www.tvmaze.com/episodes/2454066/dimension-20s-adventuring-party-11x03-you-got-episode-threed;You Got Episode Three'd;11;3.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;57.0;;;;https://api.tvmaze.com/episodes/2454066;https://api.tvmaze.com/shows/63761;
2457661;64528;https://www.tvmaze.com/episodes/2457661/impact-x-nightline-1x10-into-the-deep-with-avatar;"Into the Deep With ""Avatar""";1;10.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;25.0;;https://static.tvmaze.com/uploads/images/medium_landscape/437/1094942.jpg;https://static.tvmaze.com/uploads/images/original_untouched/437/1094942.jpg;https://api.tvmaze.com/episodes/2457661;https://api.tvmaze.com/shows/64528;<p>We take viewers on a never-before-seen journey behind the scenes of the highly-anticipated film Avatar: The Way of Water. 13 years later, we sit down with the cast and director James Cameron to talk about the barriers this movie is still breaking.</p>
2439833;65471;https://www.tvmaze.com/episodes/2439833/love-for-the-ages-1x01-the-ultimate-hall-pass;The Ultimate Hall Pass;1;1.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;58.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089525.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089525.jpg;https://api.tvmaze.com/episodes/2439833;https://api.tvmaze.com/shows/65471;<p>Three married couples set their vows aside and commit to dating younger partners.</p>
2439834;65471;https://www.tvmaze.com/episodes/2439834/love-for-the-ages-1x02-love-is-a-triangle;Love Is a Triangle;1;2.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;46.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089526.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089526.jpg;https://api.tvmaze.com/episodes/2439834;https://api.tvmaze.com/shows/65471;"<p>Husbands and wives test the waters; tempers flare as some singles develop feelings.</p>"
2439835;65471;https://www.tvmaze.com/episodes/2439835/love-for-the-ages-1x03-seeing-other-people;Seeing Other People;1;3.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;60.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089527.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089527.jpg;https://api.tvmaze.com/episodes/2439835;https://api.tvmaze.com/shows/65471;<p>Love triangles and squares form as connections deepen and dates take the couples to new heights.</p>
2439836;65471;https://www.tvmaze.com/episodes/2439836/love-for-the-ages-1x04-pairing-ceremony;Pairing Ceremony;1;4.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;57.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1089528.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1089528.jpg;https://api.tvmaze.com/episodes/2439836;https://api.tvmaze.com/shows/65471;<p>With the dating phase over, couples must choose which young single they want to be with.</p>
2466452;66309;https://www.tvmaze.com/episodes/2466452/la-rebelion-1x06-mas-cerca;Más cerca;1;6.0;regular;2022-12-15;;2022-12-15T17:00:00+00:00;37.0;;https://static.tvmaze.com/uploads/images/medium_landscape/441/1102950.jpg;https://static.tvmaze.com/uploads/images/original_untouched/441/1102950.jpg;https://api.tvmaze.com/episodes/2466452;https://api.tvmaze.com/shows/66309;<p>The plans get out of control, the 4 friends have no other option than to unite and try to cover their steps to resume their plans and disappear completely, but Raymundo and Mauricio are getting closer and closer.</p>
2459847;62205;https://www.tvmaze.com/episodes/2459847/bachelorette-sverige-3x20-avsnitt-20;Avsnitt 20;3;20.0;regular;2022-12-15;19:00;2022-12-15T18:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2459847;https://api.tvmaze.com/shows/62205;
2430345;17046;https://www.tvmaze.com/episodes/2430345/notruf-hafenkante-17x13-abgesturzt;Abgestürzt;17;13.0;regular;2022-12-15;19:25;2022-12-15T18:25:00+00:00;45.0;;;;https://api.tvmaze.com/episodes/2430345;https://api.tvmaze.com/shows/17046;
2419354;58216;https://www.tvmaze.com/episodes/2419354/husdrommar-sicilien-3x08-orka-lite-till-det-ar-superpremiar;Orka lite till, det är superpremiär!;3;8.0;regular;2022-12-15;21:00;2022-12-15T20:00:00+00:00;30.0;;https://static.tvmaze.com/uploads/images/medium_landscape/435/1088585.jpg;https://static.tvmaze.com/uploads/images/original_untouched/435/1088585.jpg;https://api.tvmaze.com/episodes/2419354;https://api.tvmaze.com/shows/58216;
2436732;58174;https://www.tvmaze.com/episodes/2436732/the-traitors-1x08-episode-8;Episode 8;1;8.0;regular;2022-12-15;21:00;2022-12-15T21:00:00+00:00;57.0;;https://static.tvmaze.com/uploads/images/medium_landscape/433/1084166.jpg;https://static.tvmaze.com/uploads/images/original_untouched/433/1084166.jpg;https://api.tvmaze.com/episodes/2436732;https://api.tvmaze.com/shows/58174;<p>With the players past the halfway mark, breakfast isn't without its usual trepidation, as the faithful nervously wait to see who the traitors murdered overnight. But that's not the only news to come out of the morning, as one player drops a huge bombshell that leaves the group reeling and relationships in doubt. Despite the dramatic revelation, the group must head deep into the woods in order to complete another epic mission and increase the prize pot. But on their return, Claudia throws a huge twist into the game - an evening like no other!</p>
2444837;39145;https://www.tvmaze.com/episodes/2444837/de-ferias-com-o-ex-brasil-9x10-episodio-10;Episódio 10;9;10.0;regular;2022-12-15;22:00;2022-12-16T00:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2444837;https://api.tvmaze.com/shows/39145;
2444839;39145;https://www.tvmaze.com/episodes/2444839/de-ferias-com-o-ex-brasil-s09-special-no-estudio-com-o-ex-caribe-s02e10;No Estúdio com o Ex Caribe S02E10;9;;insignificant_special;2022-12-15;22:00;2022-12-16T00:00:00+00:00;60.0;;;;https://api.tvmaze.com/episodes/2444839;https://api.tvmaze.com/shows/39145;
2286565;19499;https://www.tvmaze.com/episodes/2286565/mystery-science-theater-3000-s13-special-a-tribute-to-the-christmas-that-almost-wasnt;A Tribute to The Christmas That Almost Wasn't;13;;significant_special;2022-12-15;20:00;2022-12-16T01:00:00+00:00;120.0;;https://static.tvmaze.com/uploads/images/medium_landscape/434/1085131.jpg;https://static.tvmaze.com/uploads/images/original_untouched/434/1085131.jpg;https://api.tvmaze.com/episodes/2286565;https://api.tvmaze.com/shows/19499;<p>Join Jonah and the bots for a heartwarming tale about Santa and his lawyer trying to pay overdue rent on the North Pole in <i>The Christmas That Almost Wasn't</i>.</p><p>After the episode, stick around for a panel discussion with the cast, hosted by producer Matt McGinnis, recorded in front of a live studio audience.</p>
2401587;7847;https://www.tvmaze.com/episodes/2401587/po-sezonu-videodajdzest-seasonvar-8x50-vypusk-408;Выпуск 408;8;50.0;regular;2022-12-16;;2022-12-16T00:00:00+00:00;8.0;;;;https://api.tvmaze.com/episodes/2401587;https://api.tvmaze.com/shows/7847;
2449955;49630;https://www.tvmaze.com/episodes/2449955/kontakty-1x79-kontakty-v-telefone-vaceslava-cepurcenko-ila-averbuh-anatolij-coj-denis-kosakov-vala-karnaval;КОНТАКТЫ в телефоне Вячеслава Чепурченко: Илья Авербух, Анатолий Цой, Денис Косяков, Валя Карнавал;1;79.0;regular;2022-12-16;12:00;2022-12-16T00:00:00+00:00;56.0;;https://static.tvmaze.com/uploads/images/medium_landscape/436/1090582.jpg;https://static.tvmaze.com/uploads/images/original_untouched/436/1090582.jpg;https://api.tvmaze.com/episodes/2449955;https://api.tvmaze.com/shows/49630;
2454680;58350;https://www.tvmaze.com/episodes/2454680/krutiksy-2x04-podvodnyj-novyj-god;Подводный Новый год;2;4.0;regular;2022-12-16;;2022-12-16T00:00:00+00:00;10.0;;;;https://api.tvmaze.com/episodes/2454680;https://api.tvmaze.com/shows/58350;
2422258;59071;https://www.tvmaze.com/episodes/2422258/trudnye-podrostki-realnost-2x18-seria-18;Серия 18;2;18.0;regular;2022-12-16;;2022-12-16T00:00:00+00:00;;;;;https://api.tvmaze.com/episodes/2422258;https://api.tvmaze.com/shows/59071;
2521740;67998;https://www.tvmaze.com/episodes/2521740/engineering-reborn-1x04-university-of-chicago-hk-beloit-college-convent-de-sant-francesc;University of Chicago HK, Beloit College, Convent De Sant Francesc;1;4.0;regular;2022-12-16;;2022-12-16T01:00:00+00:00;44.0;;;;https://api.tvmaze.com/episodes/2521740;https://api.tvmaze.com/shows/67998;<p>A look at the Port Building, a stunning, gravity-defying office complex building that appears to hover over a 19th-century fire station, and uses a borehole energy system that makes it one of the most energy efficient buildings in Europe.</p>
2411106;54894;https://www.tvmaze.com/episodes/2411106/wanmei-shijie-1x89-episode-89;Episode 89;1;89.0;regular;2022-12-16;10:00;2022-12-16T02:00:00+00:00;20.0;;;;https://api.tvmaze.com/episodes/2411106;https://api.tvmaze.com/shows/54894;
2463635;55019;https://www.tvmaze.com/episodes/2463635/supreme-god-emperor-1x231-episode-231;Episode 231;1;231.0;regular;2022-12-16;10:00;2022-12-16T02:00:00+00:00;10.0;;;;https://api.tvmaze.com/episodes/2463635;https://api.tvmaze.com/shows/55019;
